filename,distance
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165002.JPG,5.35516
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165002.JPG,5.35516
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165002.JPG,5.35516
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165002.JPG,5.35516
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165002.JPG,5.35516
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165002.JPG,5.35516
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165002.JPG,5.35516
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165002.JPG,5.35516
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165002.JPG,5.35516
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165002.JPG,5.35516
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165002.JPG,5.35516
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165002.JPG,5.35516
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165032.JPG,5.8968
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165032.JPG,5.8968
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165032.JPG,5.8968
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165032.JPG,5.8968
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165032.JPG,5.8968
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165032.JPG,5.8968
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165032.JPG,5.8968
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165032.JPG,5.8968
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165032.JPG,5.8968
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165032.JPG,5.8968
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165032.JPG,5.8968
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165102.JPG,7.92411
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165102.JPG,7.92411
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165102.JPG,7.92411
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165102.JPG,7.92411
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165102.JPG,7.92411
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165102.JPG,7.92411
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165102.JPG,7.92411
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165102.JPG,7.92411
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165132.JPG,5.29119
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165132.JPG,5.29119
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165132.JPG,5.29119
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165132.JPG,5.29119
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165132.JPG,5.29119
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165132.JPG,5.29119
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165132.JPG,5.29119
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165132.JPG,5.29119
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165132.JPG,5.29119
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165132.JPG,5.29119
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165132.JPG,5.29119
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165152.JPG,5.61552
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165152.JPG,5.61552
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165152.JPG,5.61552
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165152.JPG,5.61552
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165152.JPG,5.61552
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165152.JPG,5.61552
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165152.JPG,5.61552
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165152.JPG,5.61552
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165152.JPG,5.61552
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165152.JPG,5.61552
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165222.JPG,5.60353
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165222.JPG,5.60353
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165222.JPG,5.60353
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165222.JPG,5.60353
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165222.JPG,5.60353
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165222.JPG,5.60353
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165242.JPG,7.02325
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165242.JPG,7.02325
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165242.JPG,7.02325
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165242.JPG,7.02325
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165242.JPG,7.02325
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165242.JPG,7.02325
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165242.JPG,7.02325
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165242.JPG,7.02325
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165242.JPG,7.02325
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165242.JPG,7.02325
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165242.JPG,7.02325
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165302.JPG,8.43688
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165302.JPG,8.43688
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165302.JPG,8.43688
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165302.JPG,8.43688
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165302.JPG,8.43688
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165302.JPG,8.43688
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165302.JPG,8.43688
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165302.JPG,8.43688
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165302.JPG,8.43688
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165302.JPG,8.43688
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165322.JPG,5.49165
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165322.JPG,5.49165
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165322.JPG,5.49165
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165322.JPG,5.49165
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165322.JPG,5.49165
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165322.JPG,5.49165
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165322.JPG,5.49165
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165322.JPG,5.49165
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165322.JPG,5.49165
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165322.JPG,5.49165
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165322.JPG,5.49165
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165332.JPG,5.80981
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165332.JPG,5.80981
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165332.JPG,5.80981
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165332.JPG,5.80981
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165332.JPG,5.80981
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165332.JPG,5.80981
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165352.JPG,8.03694
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165352.JPG,8.03694
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165352.JPG,8.03694
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165352.JPG,8.03694
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165352.JPG,8.03694
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165352.JPG,8.03694
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165352.JPG,8.03694
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165402.JPG,8.17416
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165402.JPG,8.17416
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165402.JPG,8.17416
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165402.JPG,8.17416
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165402.JPG,8.17416
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165402.JPG,8.17416
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165402.JPG,8.17416
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165412.JPG,6.35587
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165412.JPG,6.35587
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165412.JPG,6.35587
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165412.JPG,6.35587
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165412.JPG,6.35587
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165412.JPG,6.35587
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165412.JPG,6.35587
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165412.JPG,6.35587
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165412.JPG,6.35587
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165412.JPG,6.35587
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165432.JPG,5.89414
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165432.JPG,5.89414
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165432.JPG,5.89414
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165432.JPG,5.89414
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165432.JPG,5.89414
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165452.JPG,7.54097
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165452.JPG,7.54097
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165452.JPG,7.54097
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165452.JPG,7.54097
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165452.JPG,7.54097
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165452.JPG,7.54097
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165452.JPG,7.54097
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165452.JPG,7.54097
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165512.JPG,9.81269
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165512.JPG,9.81269
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165512.JPG,9.81269
160-1_OFOS-11_subset/SO268-2_160-1_OFOS_SO_CAM-1_20190427_165512.JPG,9.81269
